TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1586430797270	-0.007500	4.854726	1.222024	0.704438	0.047340	0.047449	-0.706594	1.000000	0.000000	0.000000	1	0	1668.311157	1.224086	img__0_1586430797266929300.png
1586430797347	-0.007734	4.755586	1.209055	0.704435	0.047397	0.047498	-0.706589	1.000000	0.000000	0.000000	1	0	1840.002075	1.432864	img__0_1586430797346098000.png
1586430797425	-0.008125	4.639609	1.193950	0.704435	0.047425	0.047520	-0.706586	1.000000	0.000000	0.000000	1	0	2009.057495	1.634698	img__0_1586430797423253600.png
1586430797505	-0.008633	4.506640	1.176716	0.704437	0.047429	0.047521	-0.706584	0.000000	0.000000	0.000000	1	0	1879.901611	1.832078	img__0_1586430797503695800.png
1586430797588	-0.009062	4.358125	1.157445	0.704442	0.047383	0.047478	-0.706585	1.000000	0.000000	0.000000	1	0	1753.304321	1.999515	img__0_1586430797586969100.png
1586430797666	-0.009531	4.196562	1.136427	0.704449	0.047296	0.047393	-0.706589	1.000000	0.000000	0.000000	1	0	1911.890625	2.145663	img__0_1586430797664983100.png
1586430797754	-0.010078	4.015664	1.113125	0.704456	0.047228	0.047325	-0.706592	1.000000	0.000000	0.000000	1	0	2130.872559	2.316036	img__0_1586430797752514600.png
1586430797831	-0.010625	3.822148	1.087919	0.704461	0.047192	0.047289	-0.706592	1.000000	0.000000	0.000000	1	0	2321.557861	2.477135	img__0_1586430797829816500.png
1586430797913	-0.011328	3.624531	1.062283	0.704464	0.047172	0.047268	-0.706591	1.000000	0.000000	0.000000	1	0	2514.183594	2.648409	img__0_1586430797911265800.png
1586430797994	-0.012031	3.406523	1.034075	0.704467	0.047159	0.047253	-0.706590	1.000000	0.000000	0.000000	1	0	2701.864502	2.822291	img__0_1586430797992060500.png
1586430798072	-0.012734	3.180586	1.004757	0.704470	0.047147	0.047239	-0.706589	1.000000	0.000000	0.000000	1	0	2879.448975	2.992858	img__0_1586430798069891900.png
1586430798152	-0.013437	2.945000	0.974263	0.704473	0.047137	0.047230	-0.706587	1.000000	0.000000	0.000000	1	0	3060.127441	3.170577	img__0_1586430798150416300.png
1586430798232	-0.014141	2.688984	0.941121	0.704477	0.047124	0.047220	-0.706585	1.000000	0.000000	0.000000	1	0	3236.524414	3.348176	img__0_1586430798230561100.png
1586430798315	-0.015000	2.415234	0.905731	0.704481	0.047111	0.047206	-0.706583	1.000000	0.000000	0.000000	1	0	3415.267822	3.531137	img__0_1586430798312998900.png
1586430798395	-0.015859	2.126719	0.868429	0.704485	0.047091	0.047182	-0.706582	1.000000	0.000000	0.000000	1	0	3587.378418	3.710935	img__0_1586430798393818700.png
1586430798473	-0.016797	1.829883	0.830063	0.704489	0.047067	0.047156	-0.706580	1.000000	0.000000	0.000000	1	0	3752.244873	3.886625	img__0_1586430798471785100.png
1586430798562	-0.017734	1.508945	0.788777	0.704495	0.047035	0.047127	-0.706579	1.000000	0.000000	0.000000	1	0	3936.434814	4.082785	img__0_1586430798560401700.png
1586430798657	-0.018984	1.095117	0.735652	0.704502	0.046984	0.047077	-0.706578	1.000000	0.000000	0.000000	1	0	4133.603516	4.296522	img__0_1586430798655735500.png
1586430798737	-0.019961	0.756602	0.691669	0.704508	0.046948	0.047040	-0.706578	1.000000	0.000000	0.000000	1	0	4293.857422	4.474175	img__0_1586430798735443700.png
1586430798817	-0.021133	0.386055	0.644015	0.704514	0.046905	0.046997	-0.706577	1.000000	0.000000	0.000000	1	0	4455.853027	4.655942	img__0_1586430798816435900.png
1586430798896	-0.022266	0.020703	0.596947	0.704520	0.046864	0.046955	-0.706576	1.000000	0.000000	0.000000	1	0	4608.875000	4.830440	img__0_1586430798894232900.png
1586430798974	-0.023438	-0.351484	0.549104	0.704526	0.046828	0.046916	-0.706576	1.000000	0.000000	0.000000	1	0	4761.366699	5.006143	img__0_1586430798972524600.png
1586430799057	-0.024687	-0.769805	0.494735	0.704532	0.046793	0.046882	-0.706574	1.000000	0.000000	0.000000	0	0	4947.928223	5.197965	img__0_1586430799056152400.png
1586430799144	-0.025859	-1.179766	0.442349	0.704556	0.046471	0.046562	-0.706593	1.000000	0.000000	0.000000	0	0	4813.351074	5.078082	img__0_1586430799135295000.png
1586430799235	-0.027227	-1.655156	0.382015	0.704591	0.045949	0.046042	-0.706626	1.000000	0.000000	0.000000	2	0	4420.069824	5.037727	img__0_1586430799233691100.png
1586430799312	-0.028477	-2.063008	0.329502	0.704583	0.046098	0.046191	-0.706614	1.000000	0.000000	0.000000	2	0	4336.213867	5.283053	img__0_1586430799310215400.png
1586430799393	-0.029648	-2.482422	0.275721	0.704570	0.046366	0.046456	-0.706593	1.000000	0.000000	0.000000	2	0	4259.050293	5.526442	img__0_1586430799391242600.png
1586430799478	-0.031055	-2.954531	0.215315	0.704563	0.046534	0.046623	-0.706577	1.000000	0.000000	0.000000	2	0	4186.202637	5.776836	img__0_1586430799476179100.png
1586430799556	-0.032383	-3.413398	0.156666	0.704562	0.046637	0.046724	-0.706565	1.000000	0.000000	0.000000	2	0	4127.086426	6.012939	img__0_1586430799554913400.png
1586430799637	-0.033789	-3.898359	0.094730	0.704564	0.046684	0.046772	-0.706557	1.000000	0.000000	0.000000	2	0	4074.447998	6.242898	img__0_1586430799635284500.png
1586430799717	-0.035195	-4.393320	0.031571	0.704568	0.046702	0.046788	-0.706551	1.000000	0.000000	0.000000	2	0	4030.073242	6.464403	img__0_1586430799714534800.png
1586430799796	-0.036562	-4.910469	-0.034395	0.704574	0.046695	0.046781	-0.706545	1.000000	0.000000	0.000000	2	0	3992.449707	6.680180	img__0_1586430799794283900.png
1586430799875	-0.038047	-5.432851	-0.100957	0.704580	0.046673	0.046758	-0.706542	1.000000	0.000000	0.000000	2	0	3961.837891	6.888781	img__0_1586430799873882800.png
1586430799952	-0.039531	-5.973281	-0.169774	0.704588	0.046641	0.046727	-0.706539	1.000000	0.000000	0.000000	2	0	3938.477539	7.083970	img__0_1586430799950231000.png
1586430800029	-0.041094	-6.514609	-0.238669	0.704595	0.046605	0.046690	-0.706536	1.000000	0.000000	0.000000	2	0	3920.586182	7.275532	img__0_1586430800027444100.png
1586430800112	-0.042734	-7.107891	-0.314150	0.704603	0.046559	0.046644	-0.706534	1.000000	0.000000	0.000000	2	0	3907.508057	7.473274	img__0_1586430800110407200.png
1586430800194	-0.044453	-7.732930	-0.393623	0.704612	0.046516	0.046599	-0.706532	1.000000	0.000000	0.000000	2	0	3900.004639	7.668414	img__0_1586430800193283800.png
1586430800281	-0.046172	-8.368399	-0.474377	0.704620	0.046472	0.046556	-0.706529	1.000000	0.000000	0.000000	2	0	3897.846436	7.865814	img__0_1586430800279921200.png
1586430800368	-0.048125	-9.063437	-0.562682	0.704629	0.046430	0.046514	-0.706526	1.000000	0.000000	0.000000	2	0	3900.943604	8.057909	img__0_1586430800366717100.png
1586430800448	-0.049922	-9.720899	-0.646182	0.704637	0.046395	0.046477	-0.706523	1.000000	0.000000	0.000000	2	0	3908.062988	8.231158	img__0_1586430800446201600.png
1586430800527	-0.051719	-10.374687	-0.729203	0.704644	0.046365	0.046448	-0.706520	1.000000	0.000000	0.000000	2	0	3918.773682	8.399947	img__0_1586430800525619100.png
1586430800608	-0.053594	-11.048359	-0.814777	0.704650	0.046352	0.046433	-0.706515	1.000000	0.000000	0.000000	2	0	3932.902832	8.566666	img__0_1586430800605439400.png
1586430800686	-0.055469	-11.721445	-0.900289	0.704656	0.046348	0.046429	-0.706510	1.000000	0.000000	0.000000	2	0	3950.016113	8.729499	img__0_1586430800685063300.png
1586430800765	-0.057266	-12.394804	-0.985833	0.704661	0.046346	0.046427	-0.706505	1.000000	0.000000	0.000000	2	0	3969.390381	8.886329	img__0_1586430800763196800.png
1586430800844	-0.059141	-13.093124	-1.074565	0.704667	0.046341	0.046423	-0.706500	1.000000	0.000000	0.000000	2	0	3991.542480	9.043807	img__0_1586430800842854000.png
1586430800926	-0.061094	-13.823203	-1.167379	0.704673	0.046323	0.046404	-0.706496	1.000000	0.000000	0.000000	2	0	4016.455566	9.202546	img__0_1586430800924437000.png
1586430801004	-0.063047	-14.565508	-1.261753	0.704680	0.046307	0.046387	-0.706492	1.000000	0.000000	0.000000	2	0	4042.284912	9.352750	img__0_1586430801002626400.png
1586430801086	-0.064883	-15.300781	-1.355229	0.704686	0.046292	0.046371	-0.706487	1.000000	0.000000	0.000000	2	0	4070.897705	9.506916	img__0_1586430801084413300.png
1586430801175	-0.066992	-16.137577	-1.461610	0.704693	0.046277	0.046356	-0.706482	1.000000	0.000000	0.000000	2	0	4103.929688	9.673145	img__0_1586430801173387700.png
1586430801253	-0.068945	-16.925196	-1.561887	0.704697	0.046311	0.046390	-0.706474	1.000000	0.000000	0.000000	2	0	4134.199219	9.818014	img__0_1586430801251861600.png
1586430801331	-0.070820	-17.678358	-1.657997	0.704696	0.046408	0.046486	-0.706463	1.000000	0.000000	0.000000	2	0	4165.535156	9.959280	img__0_1586430801329015700.png
1586430801410	-0.072773	-18.456835	-1.757338	0.704695	0.046508	0.046585	-0.706451	1.000000	0.000000	0.000000	2	0	4198.583496	10.102221	img__0_1586430801408371900.png
1586430801491	-0.074883	-19.276484	-1.862076	0.704697	0.046562	0.046638	-0.706441	1.000000	0.000000	0.000000	2	0	4233.394531	10.247616	img__0_1586430801489893900.png
1586430801577	-0.076992	-20.107109	-1.968455	0.704703	0.046548	0.046623	-0.706437	1.000000	0.000000	0.000000	2	0	4270.709473	10.398481	img__0_1586430801575473400.png
1586430801658	-0.079102	-20.986053	-2.081022	0.704710	0.046536	0.046609	-0.706431	1.000000	0.000000	0.000000	2	0	4307.128906	10.541521	img__0_1586430801657053800.png
1586430801737	-0.081133	-21.813046	-2.186918	0.704717	0.046526	0.046600	-0.706427	1.000000	0.000000	0.000000	2	0	4342.595703	10.677490	img__0_1586430801735632200.png
1586430801816	-0.083242	-22.663984	-2.295961	0.704721	0.046545	0.046619	-0.706419	1.000000	0.000000	0.000000	2	0	4378.697754	10.815334	img__0_1586430801815329100.png
1586430801894	-0.085273	-23.518984	-2.406151	0.704713	0.046762	0.046835	-0.706399	1.000000	0.000000	0.000000	2	0	4415.113281	10.948606	img__0_1586430801893259600.png
1586430801985	-0.087539	-24.453203	-2.526608	0.704703	0.047001	0.047074	-0.706377	1.000000	0.000000	0.000000	2	0	4457.653809	11.101517	img__0_1586430801983558000.png
1586430802066	-0.089727	-25.381054	-2.646593	0.704702	0.047110	0.047182	-0.706363	1.000000	0.000000	0.000000	2	0	4496.238281	11.238329	img__0_1586430802065154000.png
1586430802150	-0.091914	-26.300156	-2.765878	0.704709	0.047094	0.047168	-0.706359	1.000000	0.000000	0.000000	2	0	4535.782715	11.376787	img__0_1586430802148378900.png
1586430802226	-0.094102	-27.193438	-2.881808	0.704716	0.047084	0.047156	-0.706353	1.000000	0.000000	0.000000	2	0	4572.053223	11.502418	img__0_1586430802224491500.png
1586430802309	-0.096367	-28.139921	-3.004611	0.704723	0.047073	0.047144	-0.706348	1.000000	0.000000	0.000000	2	0	4612.126953	11.640141	img__0_1586430802307893000.png
1586430802385	-0.098281	-29.014883	-3.118666	0.704717	0.047244	0.047316	-0.706331	1.000000	0.000000	0.000000	2	0	4647.713379	11.763542	img__0_1586430802383326900.png
1586430802465	-0.100391	-29.944765	-3.240450	0.704700	0.047585	0.047657	-0.706302	1.000000	0.000000	0.000000	2	0	4686.063477	11.891569	img__0_1586430802462674000.png
1586430802542	-0.102500	-30.867422	-3.361339	0.704685	0.047892	0.047963	-0.706275	1.000000	0.000000	0.000000	2	0	4724.062500	12.017720	img__0_1586430802540897500.png
1586430802624	-0.104609	-31.812929	-3.486185	0.704691	0.047898	0.047971	-0.706268	1.000000	0.000000	0.000000	2	0	4762.495605	12.144977	img__0_1586430802620699300.png
1586430802700	-0.106797	-32.761368	-3.611515	0.704699	0.047883	0.047954	-0.706263	1.000000	0.000000	0.000000	2	0	4800.028320	12.268583	img__0_1586430802698514000.png
1586430802779	-0.108984	-33.721016	-3.738304	0.704706	0.047869	0.047940	-0.706258	1.000000	0.000000	0.000000	2	0	4837.997070	12.393228	img__0_1586430802777516100.png
