TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1587266982011	0.827461	24.705507	-0.847827	0.741697	-0.021984	0.021560	0.670028	1.000000	0.000000	0.000000	2	0	4202.006836	7.928044	img__0_1587266982009008200.png
1587266982080	0.902031	25.279999	-0.880339	0.746394	-0.021516	0.021576	0.664806	1.000000	0.000000	0.000000	2	0	4193.954102	8.138523	img__0_1587266982079206700.png
1587266982152	0.970469	25.846289	-0.912014	0.747586	-0.021510	0.021209	0.663478	1.000000	0.000000	0.000000	2	0	4185.575684	8.351012	img__0_1587266982149606600.png
1587266982223	1.043086	26.448631	-0.945369	0.747855	-0.021492	0.020782	0.663189	1.000000	0.000000	0.000000	2	0	4181.642578	8.562893	img__0_1587266982221581600.png
1587266982296	1.115508	27.047264	-0.978130	0.747910	-0.021466	0.020389	0.663139	1.000000	0.000000	0.000000	2	0	4182.169922	8.766934	img__0_1587266982292394600.png
1587266982366	1.194492	27.676758	-1.012131	0.748655	-0.021241	0.020067	0.662316	1.000000	-1.000000	0.000000	2	0	4191.093750	8.964904	img__0_1587266982364957000.png
1587266982444	1.293281	28.333124	-1.047148	0.753442	-0.020422	0.020146	0.656889	1.000000	0.000000	0.000000	2	0	4207.011719	9.162327	img__0_1587266982441450300.png
1587266982522	1.411172	29.058046	-1.085222	0.758639	-0.019869	0.020008	0.650900	1.000000	0.000000	0.000000	2	0	4223.859375	9.379678	img__0_1587266982520628100.png
1587266982596	1.519297	29.745546	-1.120745	0.759918	-0.019773	0.019511	0.649425	1.000000	0.000000	0.000000	2	0	4238.503906	9.575022	img__0_1587266982592303400.png
1587266982663	1.625781	30.418592	-1.155015	0.760220	-0.019691	0.019009	0.649089	1.000000	0.000000	0.000000	2	0	4255.794922	9.763853	img__0_1587266982662119900.png
1587266982735	1.733437	31.095585	-1.188896	0.760294	-0.019622	0.018526	0.649018	1.000000	0.000000	0.000000	2	0	4276.016602	9.952296	img__0_1587266982733151200.png
1587266982805	1.846601	31.805389	-1.223770	0.760316	-0.019488	0.018015	0.649011	1.000000	0.000000	0.000000	2	0	4298.801758	10.140602	img__0_1587266982804302800.png
