TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1584627372287	0.000000	0.000005	0.703635	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	img__0_1584627372285925800.png
1584627372338	0.000000	0.000005	0.703749	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	0.000001	img__0_1584627372336290100.png
1584627372383	0.000000	0.000005	0.703536	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	img__0_1584627372381831800.png
1584627372435	0.000000	0.000005	0.703166	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	-0.000001	img__0_1584627372431395200.png
1584627372484	0.000000	0.000005	0.703007	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	-0.000000	img__0_1584627372479245400.png
1584627372534	0.000000	0.000005	0.703235	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	0.000001	img__0_1584627372531339900.png
1584627372581	0.000000	0.000005	0.703387	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	0.000001	img__0_1584627372579700900.png
1584627372627	0.000000	0.000005	0.703559	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	-0.000001	img__0_1584627372623302200.png
1584627372687	0.000000	0.000005	0.703796	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	-0.000001	img__0_1584627372686178200.png
1584627372735	0.000000	0.000005	0.703717	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	-0.000001	img__0_1584627372731224500.png
1584627372779	0.000000	0.000005	0.703297	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	-0.000001	img__0_1584627372778058700.png
1584627372833	0.000000	0.000005	0.703381	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	0.000001	img__0_1584627372831929400.png
1584627372885	0.000000	0.000005	0.703244	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	img__0_1584627372883802400.png
1584627372935	0.000000	0.000005	0.703180	1.000000	0.000031	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	0.000000	0.000000	img__0_1584627372931382700.png
1584627372984	0.000000	0.000005	0.703633	1.000000	0.000031	0.000000	0.000000	1.000000	0.000000	0.000000	0	0	35.454323	0.000001	img__0_1584627372980442500.png
1584627373027	0.000000	0.000005	0.703384	1.000000	0.000031	0.000000	0.000000	1.000000	0.000000	0.000000	0	0	110.629234	0.000001	img__0_1584627373022387500.png
1584627373090	0.000000	0.000005	0.703603	1.000000	0.000031	0.000000	0.000000	1.000000	0.000000	0.000000	0	0	321.667755	0.000000	img__0_1584627373088052300.png
1584627373140	0.000000	0.000005	0.703382	1.000000	0.000031	0.000000	0.000000	1.000000	0.000000	0.000000	0	0	537.822388	0.000000	img__0_1584627373137745600.png
